ライフデザイン花巻,http://blog.canpan.info/kicco-de-cosel/
芸術工房,http://www.gkobo.jp/
いわて森林再生研究会,http://i-sinrinsaisei.org/
アットマークリアスＮＰＯサポートセンター,http://rias-iwate.net/
ちえのわ福祉会,http://chienowa-npo.sakura.ne.jp
シニアパワーいわて,http://blog.canpan.info/seniorpower/
紫波さぷり,https://sapurishiwa.web.fc2.com/
花巻少年少女創造活動支援協会,http://souzou-shien-npo.org
陸前高田まちづくり協働センター,https://rtmachikyodo.jimdo.com/
パワーアップ支援室,http://www.power-up-support.org/
くらしのサポーターズ,http://yorisoi.jp/mr/
紫波ing,http://shiwanews.com/
津波太郎,https://tunamitarou.web.fc2.com/kintei.html
ボランティアコネクトサポートネットワーク,https://npovcos.wixsite.com/
居場所創造プロジェクト,https://ibasho-house.jimdofree.com
きらりんきっず,http://kirarinkids.jp/index.html
点空社,https://tenkarasha.jimdo.com/
AnilloSportエンターテイメント,https://www.anillosportentertainment.com/
キツツキネットワーク岩手,https://www.kitsutsuki-iwate.net
日本ヨガ連盟,http://www.npo-yoga.com
ウィズ友,http://withyou-kuji.jimdo.com
女性と子の未来,https://jyoseitokonomirai.org/
きらきらぼし,https://kirakira-boshi.org/
古館まちづくりの会,https://furu-machi.com/top/
いしのまきＮＰＯセンター,http://ishinomakinpocenter.jimdo.com
財産管理サポートセンター,https://www.zai-miyagi.com
鬼首山学校協議会,http://oniyamagakko.blog.fc2.com/
防災・減災サポートセンター,http://bousai-support.or.jp/
プロジェクトＫ,http://blog.canpan.info/sspk
山元・あしたの響き,http://blog.canpan.info/asitano-hibiki/
応援のしっぽ,http://oennoshippo.org/
移動支援Ｒｅｒａ,http://www.npo-rera.org
ウィメンズアイ,https://womenseye.net/
ふうどばんく東北ＡＧＡＩＮ,http://www.foodbank.or.jp
Cloud JAPAN,http://cloud-japan.org
黒川スポーツクラブ,https://fc-kurokawa-taiwa.jimdo.com
特定非営利活動法人みやぎスマートアグリ,http://miyagi-smartagri.org/
あきたパートナーシップ,http://www2.akita-kenmin.jp/~partnership/
秋田新体操愛好会（NPO法人）,http://www.npo-akitarg.net/
あきたスギッチファンド,http://www2.akita-kenmin.jp/~akita-npo-fund/
能代観光協会,http://welcomenoshiro.com/
ゆざわサンマリッツスポーツクラブ,http://www.sunmaritz.or.jp/index.html
みさぽーと,http://misaport.web.fc2.com/
八峰町観光協会,http://www.happouta.jp/home/
草木谷を守る会,http://kusakidani.net/
秋田・空き家の相談窓口,https://akita-akiya.com/
みらいの学校,https://peraichi.com/landing_pages/view/npomiraisch
秋田キャリア支援ネットワーク,https://akita-csn.org/
リコリス,http://ricores.org/
特定非営利活動法人　パートナーシップオフィス,http://npo-po.net/
特定非営利活動法人　山形県青年海外協力協会,https://yamagatayoca.wordpress.com/
特定非営利活動法人　にこにこホーム,http://2525home.net
特定非営利活動法人　にこっと,http://www.npo-nicotto.com/
特定非営利活動法人　から・ころセンター,http://www.npo-karakoro.jp
特定非営利活動法人　らっふる,http://www3.ic-net.or.jp/~raffuru-hp/
特定非営利活動法人　みつば,http://space.geocities.jp/mituba331311/
特定非営利活動法人　しん,http://nposhin.jpn.org/
特定非営利活動法人　ベテスダ,http://betesuda.blogspot.com/
特定非営利活動法人　ロジェ,https://loger‐otm.com
特定非営利活動法人　プチユナイテッドアスリートクラブ,https://fcputi.wixsite.com/putiunited
特定非営利活動法人　やまがた絆の架け橋ネットワーク,http://kakehasi.jpn.org/
特定非営利活動法人　ささえ愛の会,https://sites.google.com/view/sasaeai1019
特定非営利活動法人　輝色,http://npo-kiiro.com
特定非営利活動法人ふくしまＮＰＯネットワークセンター,http://www.f-npo.jp/
NPO法人ＩＬセンター福島,https://s-plan21.wixsite.com/website
特定非営利活動法人会津喜多方シニアネットきてみっせ,http://kitanp.sakura.ne.jp/wp/
特定非営利活動法人福島市聴覚障害者福祉会,http://www14.ocn.ne.jp/~blossom/
NPO法人ペンギン村,http://www5.ocn.ne.jp/~penguinm
特定非営利活動法人りょうぜん里山がっこう,http://www.date-satoyama.com
特定非営利活動法人つくしの里福祉会,https://tsukushinosato.org/
特定非営利活動法人うつくしまＮＰＯネットワーク,http://www.utsukushima-npo.jp/
特定非営利活動法人みどりの杜福祉会いわきワイナリー,http://midorinomori-f.com/miraikobo/
特定非営利活動法人いいざかサポーターズクラブ,https://iizakasupporters.com/
特定非営利活動法人南茶和,http://www.sasayaka.net/
認定特定非営利活動法人パンダハウスを育てる会,http://pandahouse.org
特定非営利活動法人ちょぼら,https://chobora.wixsite.com/mysite
特定非営利活動法人福島農業復興ネットワーク,https://www.facebook.com/minerofarm/
NPO法人みらいと,http://www.miraito.info
特定非営利活動法人いわき放射能市民測定室,https://tarachineiwaki.org/
特定非営利活動法人コースター,http://costar-npo.org
特定非営利活動法人福島画像診断支援センター,http://www.npo-fts.jp
NPO法人ほほえみの間,http://hohoeminoma.jimdo.com
特定非営利活動法人プリム,https://www.npo-prim.com
特定非営利活動法人しんせい,https://www.shinsei28.org/
特定非営利活動法人ストリートふくしま,http://npostreetfukushima.wix.com/npostreetfukushima
特定非営利活動法人コロロの会,https://ko-wind.jimdo.com
特定非営利活動法人福島就労支援センター,http://npo-fssc.org
特定非営利活動法人ふくしま再生の会,http://www.fukushima-saisei.jp/
特定非営利活動法人グリーフサポートセンター福島れんげの会,https://www.kokorosasae.jp/
特定非営利活動法人POMｋ　Project,http://pomk.org
特定非営利活動法人こども緊急サポート郡山,http://kinsapokoriyama.wordpress.com
NPO法人日本予防医学総合研究所,https://akira4141.amebaownd.com
おおぞら,https://npoohzora.org
茨城NPOセンター・コモンズ,http://www.npocommons.org/
水戸こどもの劇場,http://www.mito-kodomo.jp/
やみぞの森,http://www.yamizo.or.jp
,https://oyakonohiroba.jimdo.com/
ワークスたんぽぽを支える会,http://www.net1.jway.ne.jp/w-tanpopo-n/index.html
介護支援いばらき,http://www.kaigo-ibaraki.or.jp/
子育て応援・ペンギンくらぶ,http://penguinclub.pupu.jp/
NGO　未来の子どもネットワーク,http://www.miranet.or.jp
Dance Association Seeds,http://das-dance.com/
ベル・サポート境,http://www.bell-support.net
水美研,http://suibiken.jp
茨城県中途失聴・難聴者協会,http://ibanancho.info/
明豊会,https://sakura-gakuen.org
自立支援ネットワーク,http://www.jiritusienn.jp/
フードバンク茨城,https://sites.google.com/site/fbibaraki/
SMSC,http://www.npo-smsc.jp/
新和会,http://www.ringokan.jp/
小美玉スポーツクラブ,http://omitama-sports.com/
エコレン,http://ecoren.or.jp
だいご,https://npodaigo.com/
ＩＬＡ,https://npo-ila.jimdofree.com/
子どものための救命教室,https://sites.google.com/site/kidsemt/
特定非営利活動法人ジェネシス農業研究会,https://genesis-agri.com/
チア・アート,https://www.cheerart.jp/
RAINBOW茨城,https://rainbowiba.mystrikingly.com/#home
特定非営利活動法人きなり,https://sites.google.com/view/kinari/
ふるさと空き家相談・サポート,https://www.e-support.or.jp/
つながる茨城,https://tsunagaruiba.hatenablog.jp/
水戸北辰館,http://www.mitohokushinkan.com
特定非営利活動法人心道学園,https://shindoh.life
日中人材技術協力機構,http://tsukuba-npo.com/
とちぎボランティアネットワーク,https://www.tochigivnet.com/
宇都宮子ども劇場,http://www.ukg.jp
おひさまクラブ,http://ohisama-club.life.coocan.jp
だいじょうぶ,http://www.npo-daijobu.com
日本樹木育成研究会,http://www.jumoku.net
みずほの,https://npomsznmrp.jimdo.com/
ＣＣＶ,http://ccv-npo.com
とちぎユースサポーターズネットワーク,http://tochigi-ysn.net
ま・わ・た,https://blog.canpan.info/mawata-moka/
トチギ環境未来基地,https://www.tochigi-cc.org/
エネルギーヒーリング協会,http://npoeha.org/
蔵の街遊覧船,http://www.k-yuransen.com./index.php
子育てほっとねっと,http://hottonetto.com/
かぬま市民活動サポーターズ,https://kanuma-flat.jimdo.org/
デックタイグループ,https://dtg2.jimdo.com
いちかい子育てネット　羽ばたき,https://www.i-habataki.org/
つみきの森,http://tsumikinomori.sakura.ne.jp/
栃木アニマルセラピー協会,http://アニマルセラピー.jp
エヌ．かんぱにぃ,http://n-company.link/
すくすく子育てやぎハウス,https://sites.google.com/view/yagihausu
ＲＥ－ＪＡＰＡＮ,http://www.re-japan.or.jp
くすりと地域医療を考える会・MEBiUS,https://npo-mebius.net/
国際交流サポート協会つなぐ会,https://www.npo-tsunagukai.org/
シェアハッピーエール,https://www.sharehappyyell.org/
レインボー,http://rainbow-kanuma.com/
特定非営利活動法人　高崎子ども劇場,http://www.takasaki-kodomo-gekijou.org/
特定非営利活動法人　エンパワメントぐんま,http://www.empowerment-gunma.org/
ＮＰＯ法人　ウィメンズウイルぐんま,https://will-gunma.jimdofree.com/
特定非営利活動法人　利根沼田地域ボランティアセンター,http://gottaku.net
ＮＰＯ法人　ステップＯｎｅミサト,http://stepone-m.org
特定非営利活動法人　群馬ダルク,https://gunmadarc.jp
特定非営利活動法人　きずな,http://kizuna-meiwa.jp
特定非営利活動法人　ぐんま郷土芸能助っ人塾,https://suketto19.jimdo.com
特定非営利活動法人　コミュニティきっず,http://comcco.com
特定非営利活動法人　元気のでるファーム,http://www.npo-gdf.com/
特定非営利活動法人　北関東医療相談会,http://npo-amigos.org/
特定非営利活動法人　Ａｎｎａｋａひだまりマルシェ,https://lunarumi0923.wixsite.com/annaka-hidamari
特定非営利活動法人　キッズバレイ,http://kids-valley.org
特定非営利活動法人　ぐんま子どもセーフネット活動委員会　,http://gkac.jp/
ＮＰＯ法人　しゅんらん,http://www.shunran.or.jp/index.html
特定非営利活動法人　チャウス,https://www.chaus.jp/
特定非営利活動法人市民立ぐんまＮＰＯセンター,https://sg-npo.jimdo.com/
ＮＰＯ法人 Ｆ－ｎｅｘｔ,https://f-next.jimdofree.com
特定非営利活動法人　よいおやさい,http://410831.com/
特定非営利活動法人埼玉老後安心センター,http://rougoansin.wix.com./ageo
特定非営利活動法人所沢市学童クラブの会,http://www.gakudon.com
特定非営利活動法人木の家だいすきの会,http://www.kinoie.org/
特定非営利活動法人暮らしネット・えん,http://www.npoenn.com/
特定非営利活動法人めぐみ,http://megumi-grace.com
特定非営利活動法人　なかよしねっと,https://nakayoshinet.jimdo.com/
ＮＰＯ法人イノセント,http://ictv.easymyweb.jp/member/innocent/
特定非営利活動法人くるみの木,https://kuruminoki-963.amebaownd.com/
特定非営利活動法人スノードロップ・共同墓地普及サポートセンター,https://www.snowdrop-npo.com/
特定非営利活動法人ケアサポートすずらん,http://caresapo-suzuran.org/
特定非営利活動法人萌友,http://www.ho-yu.info/
特定非営利活動法人きらりびとみやしろ,http://kirari.or.jp
特定非営利活動法人すぎとＳＯＨＯクラブ,http://www.sugito.com
特定非営利活動法人みどりの里,http://www17.plala.or.jp/Midorinosato/
特定非営利活動法人子ども大学かわごえ,http://www.cuk.or.jp/
特定非営利活動法人福祉倶楽部ちゃのみ,https://www.npo-cha.com
特定非営利活動法人学生航空連盟,http://www.nposaf.com/
特定非営利活動法人ワーカーズコレクティブこうさてん,http://kousaten.que.jp
ＮＰＯ法人じもとメディア,https://jimoto.jimdo.com/
特定非営利活動法人あい,http://www.npo-ai.or.jp/
特定非営利活動法人Nature Service,http://www.natureservice.jp/
特定非営利活動法人美えな塾,http://viennajuku.com
特定非営利活動法人女性就労サポートセンター,http://another-school.com
特定非営利活動法人音楽と演劇,https://www.on-en.com/
特定非営利活動法人Emotion In Motion,https://www.facebook.com/NPOEmotionInMotion/
特定非営利活動法人埼玉農業おうえんしたい,https://saitama-agri.jimdo.com/
特定非営利活動法人埼玉県視覚障害者社会参加推進協会,https://svsa-sunmate.blogspot.jp/
特定非営利活動法人地方創生若者に未来をつなぐ会,https://drummonster3.wixsite.com/tsunagukai
特定非営利活動法人親子ぐるみ支援ネットワーク,http://oyakogurumi.net/
特定非営利活動法人日本行動障害支援協会,https://www.behaviorsupport.jp/
特定非営利活動法人FPライフコンシェルジュ,https://sites.google.com/view/lifecon/
特定非営利活動法人健康支援ネットＳＡＩＬＩＮＧ　ＬＩＦＥ,https://www.sailinglife.or.jp
特定非営利活動法人納骨支援の会,https://www.n-shien.or.jp
ジャパンインディアクラブ,https://japan-india.club/
認定NPO法人たすけあいの会ふきのとう,http://fukinoto0233.sakura.ne.jp/
特定非営利活動法人フィリピン日系人支援の会,http://www.pns.gr.jp
特定非営利活動法人ならしの子ども劇場,http://www.gekijou.org/
特定非営利活動法人市川子ども文化ステーション,http://kodomobst.org/
認定NPO法人日本ブルキナファソ友好協会,http://jbfa.org
特定非営利活動法人千葉・在宅ケア市民ネットワーク ピュア（通称：ＮＰＯピュア）,http://www.npo-pure.npo-jp.net/
特定非営利活動法人快適アイティー空間（通称：快適ＩＴ空間）,http://www.kaiteki-it.or.jp
特定非営利活動法人八千代オイコス,https://yachiyo-oikos.jp/
特定非営利活動法人野田子ども劇場,https://nodakodomo.jimdo.com/
特定非営利活動法人子どもネット八千代,http://konet.ciao.jp/
特定非営利活動法人九十九里ライフセービングクラブ（英文：KUJUKURI LIFESAVING CLUB、略称：99ＬＳＣ）,http://www.kujukuri.org/
特定非営利活動法人自立支援ネット我孫子,http://www.jsnet-abiko.com/
特定非営利活動法人セカンドスペース,http://www.secondspace.jp
特定非営利活動法人NPOこどもすぺーす柏,http://kodomospace.sblo.jp/
NPO法人ちば里山トラスト,https://osatsuyama.jimdo.com
特定非営利活動法人CASE Japan,http://www.npocasejapan.com
特定非営利活動法人世界のともだち,http://ninoko5656.wix.com/sekaino-tomodachi
特定非営利活動法人ｉ‐net（アイネット）,https://npo-i.net/
特定非営利活動法人千葉なのはなSITA,https://www.chiba-nanohana-sita.com/
特定非営利活動法人小野川と佐原の町並みを考える会,http://www.sawara-machinami.com
特定非営利活動法人ちば地域生活支援舎,http://www.chibasha.com/
特定非営利活動法人子どもるーぷ袖ケ浦,https://kodomoloop.com/
特定非営利活動法人鎌ヶ谷たんぽぽクラブ,http://tanpopoclub.net
特定非営利活動法人いもむし,http://imomusi.org
特定非営利活動法人流山おやこ劇場,http://n-oyako.sakura.ne.jp/
ＮＰＯ法人ＮＥＣＳＴ,http://necst.org
特定非営利活動法人民間児童館おおきなかぶ,http://encouragestation.wixsite.com/npo-ookinakabu
特定非営利活動法人たけのこ,http://takegaku.life.coocan.jp
特定非営利活動法人まちづくりサポートひと・まち倶楽部,http://hitomati.net
特定非営利活動法人船橋行田子育てネットワーク・ジャングルクラブ,http://junglekids.kids.coocan.jp/
ＮＰＯ法人ラフト,https://www.nporaft.com/
ＮＰＯ法人ハートネットあびこ,https://wingabiko.jimdo.com/
ＮＰＯ法人コミュネット流山,https://sites.google.com/view/communet-nagareyama/%E3%83%9B%E3%83%BC%E3%83%A0
特定非営利活動法人手打職人集団むげん,http://www.udonmugen.info/
特定非営利活動法人禁煙並びに新生たばこ芳香産業振興協会（通称：ＮＰＯ法人禁煙＆ＳＴＳ協会）,http://www.npo-kinnen-sts.sakura.ne.jp/
特定非営利活動法人Ｇ２プロジェクト,https://chibadreamstar.jp/
特定非営利活動法人成田空港ボランティア・スカイレッツ,https://skylets.jimdo.com/
特定非営利活動法人南天の木,https://npo-nanten2.org/
ＮＰＯ法人発達わんぱく会,http://www.wanpaku.org/index.html
特定非営利活動法人ワーカーズコレクティブ風車,http://www.reuse-fuusha.net/
特定非営利活動法人ジョブファーム,http://sun.gmobb.jp/jobfarm/
特定非営利活動法人テクノ情報ファンド,http://asean-linkcenter.com/
特定非営利活動法人ニュースタート事務局,https://www.newstart-jimu.com/
特定非営利活動法人運転免許取得支援センター,http://www.for-dab.jp
特定非営利活動法人ＫｉＫｉ,https://www.npo-kiki.com
NPO法人たからばこ,https://takarabako1.wixsite.com/oursite
NPO法人清流保存会・ちょうせい,http://npo-seiryu-chosei.net
NPO法人地盤沈下とエネルギーを考える会,http://gas-energy.biz
特定非営利活動法人千葉アレルギーネットワーク,http://www.chiba-allergynet.jp/
特定非営利活動法人ホームスィートホーム,http://h-s-h.org
特定非営利活動法人星標,http://hoshishirube.wixsite.com/online-fundraising
特定非営利活動法人ＥＧＡＯ　ＰＬＡＮＥＴ,https://egaoplanet.com/
NPO法人Picup,http://k-ta1188.wixsite.com/picup
NPO法人Family1st,https://family1st.jp
NPO法人コアラ銚子,http://hp.kaipoke.biz/su2/
特定非営利活動法人フィリピン戦没者慰霊碑保存協会,http://npo-pwmemorial.gr.jp
特定非営利活動法人光と風と夢,http://hikayume.com
特定非営利活動法人富里市観光協会,https://tomisato-ta.jp/
特定非営利活動法人大網お助け隊,https://www.machisapootasuketai.com/
特定非営利活動法人環境・地理探訪クラブ,https://www.tanbouclub.jp
特定非営利活動法人橋梁を未来に生かす技術集団,https://g-syuudan.jimdo.com
特定非営利活動法人YYJ・ゆるくてやさしい日本語のなかまたち,https://www.yyjnpo.com/eventinfo
NPO法人成田スポーツアカデミー,https://npo-narita-sports.or.jp/
特定非営利活動法人　成田若ガエルWebサイト,https://sites.google.com/site/neodhamanpowakagae/
ＮＰＯ法人木の子クラブ我孫子,http://kinoko-abiko.life.coocan.jp/
特定非営利活動法人フリースタイル市川,https://fs-ichikawa.org
日本トラウマ・サバイバーズ・ユニオン,https://www.just.or.jp/
ＩＷＣ国際市民の会,http://www.npo-iwc.com/
農業とみどり研究所,https://ngo-agri.org
日本国際ボランティアセンター,http://www.ngo-jvc.net/
地球緑化センター,http://www.n-gec.org/
子ども未来研究所,http://www.cof.or.jp
南陽台地域福祉センター,http://hp.kaipoke.biz/ed5/index.html
ワールド・ビジョン・ジャパン,https://www.worldvision.jp/
アビリティクラブたすけあい昭島たすけあいワーカーズ大きなかぶ,https://ookinakabu.jimdo.com/
八王子子ども劇場,http://hiug.net/joycco/
北区精神障害者を守る家族会飛鳥会,http://www.npo-asukakai.com/index.html
東京労働安全衛生センター,http://www.toshc.org/
ヘルパーコール,http://www.helpercall.org
ＳＯＳ総合相談グループ,https://www.sos-sodan.jp/
リンク・オブりばてぃ,http://liberty-setagaya.jp
多摩子ども劇場,http://www.tama-kodomo.com/
カサ　デ　オリーバ,http://www.c-oliva.com/
アビリティクラブたすけあい江戸川たすけあいワーカーズもも,http://www.actmomo.org
全国犯罪非行協議会,https://nccdjapan.wixsite.com/nccdcriminology
アジア母子福祉協会,http://amcwa.org
トータルサポートたいとう,http://tomoni-ikiru.com
トリトン・アーツ・ネットワーク,http://www.triton-arts.net
生活習慣病予防学術委員会,http://www.ludpac.org/
東村山子育て支援ネットワークすずめ,http://members2.jcom.home.ne.jp/npo.suzume/
国際人をめざす会,http://cosmoclb.org
自然環境アカデミー,http://www.shizen-academy.org/
ケアサポート湧,http://caresupport-you.com/
ゆう,http://www.npoyuuyuu.jp/
ブックスタート,http://www.bookstart.or.jp/
ジャパンマック,https://japanmac.or.jp
確定拠出年金教育協会,https://www.npo401k.org/
いきいき市民協働ネット,http://i-can.be
工芸技能研究所,http://kougeiginou.com/
子どものいのちを守る会,http://kdm-mamorukai2002.net/
ぱれっと,https://www.npo-palette.or.jp/
れんげ舎,http://www.rengesha.com
国際ボランティア学生協会,https://www.ivusa.com/
モバイル・コミュニケーション・ファンド,http://www.mcfund.or.jp/
いたばし,http://www.e-htc.org/
認定ＮＰＯ法人東京フィルメックス,http://filmex.net/
ホロコースト教育資料センター,https://www.npokokoro.com/
江東子ども劇場,http://www.koto-kodomo.jp
ＥＦＥ総合研究所,http://www.eferi.org
アモールク,https://www.amorc.jp/
ワーカーズどんぐり,http://donguri.jp
日本ライフサポーター協会,http://j-lsa.or.jp
日本冒険遊び場づくり協会,http://bouken-asobiba.org
アトピッ子地球の子ネットワーク,http://www.atopicco.org
しなやかネット,https://www.shinayaka.or.jp
ＮＰＯ会計税務研究協会,http://www.j-inpact.com/
青い空―子ども・人権・非暴力,http://www.npo-aoisora.net/
聖地のこどもを支える会,http://seichi-no-kodomo.org
ライフデザイン研究室,https://npoldk.org/
フェアトレード・ラベル・ジャパン,https://www.fairtrade-jp.org/
全国教室ディベート連盟,http://nade.jp
日本サーバント・リーダーシップ協会,http://www.servantleader.jp/
Ｔｏｋｙｏ　Ｌｉｇｈｔｈｏｕｓｅ,https://www.tokyo-lighthouse.or.jp
経済活動支援チーム,http://npo-east.org/
コモンビート,https://commonbeat.org/
日本エステティック機構,http://esthe-npo.org/
東京養育家庭の会,https://tokyo-yoikukatei.jp/
未病リサーチスクエア協会,https://www.npo-mibyou.com
むさしむらやま子ども劇場,http://musashimurayama.org/
経営技術研究会,http://keigiken.jimdo.com/
アニマルライツセンター,http://www.arcj.org
ＮＰＯ法人教室ＩＣＴ実践会,https://kictj.jp
自立生活センター・小平,http://www.cilkodaira.net/
日本空手道明鏡塾,https://www.meikyojuku.org/
ナノフォトニクス工学推進機構,http://www.npeo.or.jp/index.html
生活の発見会,https://hakkenkai.jp
保育：子育てアドバイザー協会,https://www.hoikukosodate-adviser.com
聴覚障害教育支援大塚クラブ,http://www.rougakkou.com
ＧＡＤＡＧＯ,http://www.gadago.org/
ＣＲファクトリー,https://crfactory.com/
子育て支援おやこ,http://oyako.a.la9.jp/
薬物乱用防止教育協会,https://www.jp-kenko.org/
首都東京みなと創り研究会,http://tokyo-port.news.coocan.jp/
ぱお,http://www.npo-pao.org/
武蔵野の里,http://musashinonosato.com/
ネオ教育センター,http://npo-neo-kyoiku-center.org/
日本慢性疾患セルフマネジメント協会,http://www.j-cdsm.org/
自転車活用推進研究会,http://www.cyclists.jp/
けやき精神保健福祉会,http://keyakitei.com/
耕房,https://koubouhikano.wixsite.com/koubou
ユニコムかつしか,http://uck80.com
ぽぽらーと,http://www.popola-to.jp/
日本ロルフィング協会,https://rolfing.or.jp/
ステップ夢,http://hasunuma-kitchen.com/
チーズマスター会,http://www.cheesemasterkai.com/
ミュージックａｓパレット,https://map.aikotoba.jp/
ＫＰＳＺホッとライン,http://kpszhotline.webcrow.jp/
リビングインジャパン協会,https://livingin.org
リブ・フォー・ライフ美奈子基金,http://live-for-life.jp
ひとりとみんな,https://www.hitori-minna.jp/
村山たんぽぽ,https://mtanpopo.jimdo.com
タートル,http://www.turtle.gr.jp/
バディチーム,http://www.buddy-team.com/
子どもの夢と思い出作り舎,http://yumeomoide.web.fc2.com/
海苔のふるさと会,http://norinoyakata.web.fc2.com/
支援技術開発機構,https://www.atdo.jp/3
シーズ・市民活動を支える制度をつくる会,http://www.npoweb.jp/
クリエイティブスマイル,http://creativesmile.info/
あおぞらスクール,http://aozoraschool.org
国連の友Ａｓｉａ－Ｐａｃｉｆｉｃ,http://www.founap.org
全国ＬＤ親の会,http://www.jpald.net
足立さくら会,https://adachi-kyodo.genki365.net/G0000086/aboutus.html
東京湾岸コミュニティ,http://www.tokyowangan.org
ラ・メール,http://lamere.ciao.jp/
森と人のネットワーク,http://www.facebook.com/morijin.network
どろんこ会,http://www.onyx.dti.ne.jp/~doronko/
健康と病いの語りディペックス・ジャパン,https://www.dipex-j.org/
あそび環境Ｍｕｓｅｕｍアフタフ・バーバン,http://www.afutafu-barban.org/
日本ウイグル協会,https://uyghur-j.org/japan/
地雷廃絶日本キャンペーン,http://www.jcbl-ngo.org/
日本ダブルダッチ協会,http://jdda.jp/
日本医療開発機構,http://jmdo.org/
日本ファンドレイジング協会,https://jfra.jp
リサイクルネットワーク,http://www.recyclenetwork.jp
アデイアベバ・エチオピア協会,https://www.adeyabebaethiopia.webs.com
Ｉｎｓｅｋｉ　Ｐｒｏｊｅｃｔ,http://www.inseki-project.com/
パーソナルコンピュータ利用技術学会,http://jpcats.net/
東京バリアフリー協議会,http://www.t-bftc.org/
リトルワンズ,http://www.npolittleones.com
Ｓｈａｒｅｄ　Ｓｍｉｌｅ　Ｊａｐａｎ,https://sites.google.com/site/sharedsmilejapan/
日本スケートパーク協会,http://www.jspa.or.jp
健康寺子屋,http://www.kenkouterakoya.com/
メルケアみなとセンター,http://melcare.jp
あすみ会,http://asumi.temt.jp/
住宅保障協会,https://npo-jhk.com
シャンソネット,http://www.chanson.to/
子育てパレット,https://kosodatepalette.jimdo.com/
江戸まち通信,https://www.edomachi.net/
ＯＣ普及推進事業団,http://www.npo-loc.jp
暉望,http://www.npokibou.org
つ・む・ぎ,http://tumuginoiehinohara.wix.com/tumugi
たすけ場所,https://tasukebasyo.wixsite.com/tasukebasyo
クラブハウスこころのリカバリー,https://mind-recovery.org
臨床研究の倫理を考える会,https://www.hurecs.org/
ＪＩＭ―ＮＥＴ,https://www.jim-net.org
患者安全・質協会,http://www.psqglobal.org/
認定ＮＰＯ法人いきいきねっと,http://www.ikiikinet.or.jp/
さくら並木ネットワーク,http://sakuranamiki.jpn.org/
沖ヨガ協会,http://okiyoga.com/
ａｋｔａ,http://www.akta.jp/
Ｅｍｉ　Ｓｋａｔｅ　ｆｏｒ　Ｋｉｄｓ,https://www.facebook.com/%E5%AD%90%E4%BE%9B%E3%82%B9%E3%82%B1%E3%83%BC%E3%83%88%E6%95%99%E5%AE%A4-1635389366757739
ＣＨＡｒ,https://www.studiochar.jp/
沖縄・球美の里,https://www.kuminosato.com/
多文化子ども自立支援センター,http://tabunka-jiritsu.sakura.ne.jp
グローバル・ヒューマン・イノベーション協会,http://www.ghia.or.jp/
ガイドヘルプあいサポート,https://www.aisapo-taito.com
ハロハロ,http://www.npohalohalo.org
ソーシャルバリュージャパン,http://socialvaluejp.org/
まひろ,https://mahiro.or.jp/
スマイル・プラネット,https://smileplanet.net/
日本子どもチャレンジランキング連盟,http://www.challeran.jp
ＵＰＴＲＥＥ,http://uptreex2.com/
ウォーターエイドジャパン,http://www.wateraid.org/jp
世界ローカル,http://sekailocal.com/
Ｂ．Ｆ．Ｐ．Ｊａｐａｎ,http://www.bfpj.org/
山栄育林会,http://saneiikurinkai.suminosuke.net/
